SSHversion,Percentage,Cipher,Percentage
SSH-2.0-OpenSSH_9.0,0.19,
SSH-2.0-HELLOWORLD,0.03,
SSH-2.0-libssh_0.10.5,0.89,
SSH-2.0-ZGrab ZGrab SSH Survey,0.07,
SSH-2.0-Go,35.42,,
SSH-2.0-libssh_0.9.6,58.32,,
SSH-2.0-OpenSSH_8.0,0.12,,
SSH-2.0-libssh2_1.9.0,1.16,,
SSH-2.0-libssh2_1.10.0,2.05,,
SSH-2.0-OpenSSH,0.02,,
SSH-2.0-libssh2_1.4.3,0.02,,
SSH-2.0-libssh2_1.11.0,1.60,,
SSH-1.5-Server,0.02,,
SSH-2.0-paramiko_2.11.0,0.03,,
SSH-2.0-makiko,0.07,,
